feature,dissatisfaction,satisfaction,neutral,frequency
uber eats,0.023276855042731314,0.03185316765513851,0.05963522576399839,109
complete opposite,0,0.020553043093892404,0,2
double check,0,0.021956410031270523,0.12939122698921485,6
wrong location,0.12909876008733115,0,0,1
debit card,0.03832619440092643,0.008976398162322244,0,8
something go,0.06454938004366557,0.0032274690021832785,0,3
other apps,0.018581000134700664,0.0021516460186686874,0,5
dash pas,0.023895152894332947,0.02599180968788306,0.04550824048975726,17
be able,0.005365414104981547,0.06904959447188168,0,8
many issue,0,0.04934970519123435,0,3
door dash,0.0061209949041486295,0.042922528751335044,0.04594027620833606,28
customer satisfaction,0,0.0160597841468283,0,1
uber eats,0.02300353772358444,0.0314791470937759,0.05893498769478275,109
first time,0.0007628397469743442,0.04245620038063563,0,16
issue resolve,0,0,0.2567878783026507,1
correct address,0.0035936073566450637,0.0035294357967049733,0.12834311988018085,4
last time,0.024782769000062627,0.0010682228017268372,0.08545782413814697,6
front door,0.03200610262228069,0.013602593614469291,0.06401220524456137,4
real human,0,0.040007628277850864,0,3
true cost,0.01563510095967811,0.045768204739063754,0,3
debit card,0.03794423492467839,0.008886939232358886,0,8
be punish,0,0.127472575641277,0,1
uber eats,0.02281695552487393,0.031223819041679535,0.058456964717743205,109
door dash,0.006064055114017316,0.04252324729182103,0.04551292253024292,28
customer service,0.041992263873124824,0.015101847558806178,0.07749275657243337,115
big deal,0.022321047213756523,0,0.08476347053928233,3
second time,0.012714520580892348,0,0.16952694107856467,6
only reason,0,0.02412032705394938,0.07229643085977641,7
long time,0.025703553733620932,0.018961638000212163,0,3
someone el,0.007712348033933619,0.028502796467945707,0.025267757782873768,10
timely manner,0.002998322583464843,0.04533145767706528,0.0419765164203669,6
priority delivery,0.0346306260468027,0.01259295492611007,0.06296477463055035,4
support claim,0,0,0.2518481697997485,1
gift card,0.01740450744866119,0.010643583372533374,0.12592408489987425,14
have delete,0,0,0.2518481697997485,2
speak english,0.0052444266426837855,0.037759871525244286,0,2
be nice,0,0.1114615467014655,0,6
delivery driver,0.010488853193828489,0.04462530271165233,0.0915390824854407,11
hour wait,0.004716031654182583,0.022008147719518718,0.06288042205576777,4
uber eats,0.02251699256369572,0.03081333530256612,0.057688460601621805,109
customer service,0.041434792207742245,0.014901361770890619,0.07646399527030293,115
escalation team,0.022332341503686442,0.020936570133535323,0.08374628053414129,3
loyal customer,0.007900689088260787,0.042361685949954445,0,8
first place,0.00784230801530349,0.041825642769198104,0,4
estimated delivery,0.013770925933920491,0.03922627385568754,0.05007609430516542,5
leave review,0,0.2000059771069553,0,1
payment method,0,0.025693538689962735,0.09986152695685048,5
business day,0.023207695513595347,0.029595876505392305,0.1132082707980261,11
dasher do,0,0.008301939900031613,0.1245290978778287,2
customer service,0.041075155907227746,0.014772024314748871,0.07580032044737399,115
customer service,0.04102205767337429,0.014752928382323807,0.07570233267222419,115
save money,0,0.025354371818704,0.06209233919853415,4
delivery address,0,0.04887396503351267,0,2
multiple people,0,0,0.2477642347683002,2
grub hub,0.014679640832462218,0.013439924789072358,0.11655219329276842,17
door dash,0.005892773844494621,0.041322163917177114,0.044227394776273736,28
customer service,0.040846774504437286,0.014689890587912221,0.07537886414043175,115
other time,0.023477293669747594,0.044374664994946876,0,2
double check,0,0.020990569504804196,0.1236994362721804,6
multiple people,0,0,0.2470430032558091,2
delivery instruction,0.04115148659307222,0.00548686490651062,0.08230297318614443,3
last night,0.023044832508581033,0.0010973729648415293,0.14814535173506,5
delivery service,0.03129652125996823,0.04121195441564765,0,9
door dash,0.005834595138898773,0.040914194754850135,0.04379074259041662,28
inflated price,0.011919268639231446,0,0,2
resolve issue,0,0.0229871609996313,0,1
missing item,0.03411385943337002,0.002856591740378987,0.012211384509195344,20
first time,0.0007247990503354668,0.04033902774309939,0,16
customer service,0.040220469523899585,0.01446464999669335,0.07422307745687613,115
uber eats,0.02177110803333932,0.029792631047064217,0.05577750689760895,109
think uber,0,0.13354962547597066,0,1
apple pay,0.005058697853756691,0,0,1
opposite direction,0,0,0.242790438253939,1
order something,0,0.05665110225925244,0,3
uber eats,0.021735344301012493,0.029743690236130417,0.05568588033347225,109
re open,0.008079778422057761,0.007733255553152042,0.04039889190829435,6
delivery driver,0.010057302002572769,0.042789248551156324,0.08777281754083349,11
be fair,0.020058222852054452,0.054157201592232626,0,2
order detail,0.02406986737432561,0,0,1
technical issue,0,0.0600795880351821,0,1
wrong house,0.1201591760703642,0,0,3
many option,0,0.18774871260994405,0,1
be deliver,0.004545855981270226,0.018792711517936822,0.09596278226008707,10
add menu,0.011957510999735495,0.01793626649960324,0,2
last night,0.02230776824191942,0.0010622746668051248,0.14340708145276265,5
customer service,0.03938491090911586,0.014164154675339958,0.07268113295650176,115
add note,0,0.09552377474283089,0,1
same price,0.0069652752416647515,0.009950393202378217,0,3
customer service,0.0393758666138958,0.01416090203889952,0.07266444256395767,115
uber eats,0.021287379932585587,0.02913067425502663,0.054538197100650485,109
ten minute,0,0,0.2377865393588361,1
cancellation fee,0.029062799202127405,0,0,1
get food,0.03680029777489986,0.021852142665668327,0.03963108989313935,6
uber eats,0.02127352190238673,0.029111710260170634,0.05450269287303743,109
recent order,0,0.0514134761897315,0,1
uber eats,0.021238665323085045,0.029064010841054817,0.054413390431955894,109
customer service,0.03912646925961863,0.01407121026049855,0.07220420330362147,115
customer service,0.03907528077202054,0.014052801137837105,0.07210973978479966,115
missing item,0.03308987579575089,0.0027708464377339073,0.01184483970489038,20
specific instruction,0.01230640518914219,0,0.11814148943771224,2
chat support,0,0.05905415351438295,0,1
dash pas,0.02175089636447338,0.02365940746837986,0.041424510945774116,17
uber eats,0.020981476750468964,0.028712061631959065,0.05375447415809828,109
contact customer,0,0,0.2343164542146581,2
half hour,0.054673839238648075,0,0,1
delivery driver,0.00976206248671256,0.04153313861003754,0.08519618176417956,11
exact same,0,0.012762992743672581,0,3
help center,0.023407141380219803,0,0,1
delivery service,0.02987267458611252,0.03933700148620273,0,9
ur food,0.016733144743691475,0.011982526769893372,0.0755069076781284,31
refund request,0,0,0.2340066481356039,2
customer service,0.03857665626369439,0.013873478790831052,0.07118957535257199,115
wrong address,0.06849742055308053,0.003997954427563112,0,10
uber eats,0.02089958869629625,0.028600002081228176,0.05354467723368562,109
uber eats,0.02088533317160197,0.028580494135792025,0.053508154626487746,109
ridiculous amount,0.07776518464606368,0,0,1
door dash,0.005547725128532649,0.038902563237318534,0.041637679613158514,28
business day,0.021706085211577412,0.02768093096365537,0.10588334249549959,11
delivery service,0.029728709212171918,0.03914742468375277,0,9
few month,0.06973029949046446,0,0,2
main issue,0,0.038739055349958355,0,1
money spent,0.03475322057472184,0,0,1
business day,0.02158912187217569,0.027531772140601877,0.10531278962036922,11
door dash,0.005512443950466704,0.03865515944044719,0.04137288163657362,28
right location,0.0008791737678754948,0,0,1
ice cream,0,0.0038451445681021885,0.15380578272408754,3
missing item,0.03222551575501927,0.002698467533849104,0.011535433704306566,20
late night,0.034532581589802776,0.034820353103051135,0,2
grub hub,0.013645009187079782,0.012492669222193357,0.1083375108699695,17
whole day,0,0.02491465351158323,0,2
door dash,0.005471372528955749,0.038367152458205246,0.04106462579287027,28
ad be,0.00919847617760294,0,0.1839695235520588,5
payment method,0,0.023662402548370244,0.0919672326362356,5
past month,0.04776642027683612,0,0,1
specialized team,0.0038271781833279623,0,0.15308712733311847,3
customer service,0.03787113451648758,0.013619749153678558,0.06988760160859757,115
follow simple,0,0.011714680303370938,0,3
ur food,0.016360871631379816,0.011715943733511779,0.07382705658301589,31
few year,0,0.0568998302648406,0,1
customer service,0.03743791199948162,0.013463947589118149,0.06908813037376552,115
grub hub,0.01345455322573918,0.012318297531137562,0.10682534444346936,17
same exact,0.01888736058126575,0.014585239518005527,0,3
credit card,0.009679772293176856,0.013848763661108283,0.07082760217974657,16
inedible food,0.022596904494221984,0,0,1
customer service,0.03726687546833343,0.013402437030216367,0.06877249861089352,115
customer service,0.03720233503991857,0.013379226095120178,0.06865339534646024,115
uber eats,0.02005503532677652,0.027444274641948332,0.05138093428952092,109
second time,0.011187312127578265,0,0.14916416170104355,6
be true,0,0.061472122633668407,0,1
uber eats,0.019940188296581667,0.027287112443671293,0.05108669657736342,109
gift card,0.015392786583735149,0.009413332024641747,0.11136899853865224,14
many time,0,0.08431161012385567,0,7
multiple time,0.01796462363115396,0.004555430049573677,0.06073906732764903,11
timely manner,0.002648745678008622,0.04004622560031667,0.03708243971461535,6
multiple time,0.017943563706726232,0.004550089719904122,0.06066786293205496,11
phone number,0,0.012462508489215854,0.07410140190787957,3
be hard,0,0.010497698554215338,0,1
only reason,0,0.021142716749767854,0.06337156856408172,7
credit card,0.009452520834636886,0.013523637031509715,0.06916478662864296,16
get refunded,0,0.019347731607315902,0.11055846632751945,2
be ashamed,0,0,0.22101678237598,2
credit card,0.009437456110826909,0.013502084065866986,0.06905455694217472,16
lunch break,0,0.009148483286415482,0.14637573258264772,3
uber eats,0.019627034185318318,0.02685857730051491,0.050284396778278416,109
timely manner,0.0026099996266411196,0.039460426394652276,0.03653999499221565,6
door dash,0.005216270720023233,0.03657829053299727,0.03914999463451677,28
uber eats,0.019624239487830857,0.026854752902096397,0.050277236772543074,109
customer service,0.03605928519907903,0.012968146461484984,0.06654400483267497,115
delivery fee,0.003895879878844251,0.009653151513980605,0.08555657764201068,23
support system,0.1093222936536803,0,0,1
double check,0,0.018520797154412776,0.1091448312914002,6
least get,0.0652490635563878,0,0,1
delivery fee,0.0038754296329841557,0.009602480207902189,0.08510747420398411,23
customer service,0.0358700028621505,0.012900074089714175,0.0661947021586543,115
most part,0,0.08648758260543896,0,2
missing item,0.030358499030531356,0.0025421291821378757,0.010867117087936895,20
customer service,0.03579757774260821,0.012874027551283654,0.06606104844149875,115
door dash,0.005159587666527616,0.03618080939937795,0.038724567857546965,28
front desk,0,0,0.2165115312183648,2
door dash,0.005151354294941531,0.036123074156307465,0.03866277343185086,28
be great,0,0.1613542493988249,0,3
make thing,0,0.1075694995992166,0,1
uber eats,0.01923318596952988,0.026319616464733794,0.04927535894983578,109
fix issue,0.05023950860069227,0.0035725872425455773,0,2
full refund,0.0061230678019070315,0.031380722484773534,0,7
re open,0.007110114623979172,0.006805178375848461,0.035550572942143,6
customer service,0.03516089420999417,0.012645054479439031,0.06488610912039887,115
gift card,0.014694925655992444,0.008986560914412235,0.10631987554723217,14
estimated delivery,0.011695186310195537,0.03331356099062342,0.042527950218892864,5
have problem,0.002657996888680804,0,0,1
uber eats,0.019036162360256365,0.026049999884371514,0.048770585113409246,109
google map,0.010631186103129686,0.0637871166187781,0,2
one accept,0.005302364466651031,0.010604728933302061,0,2
mark deliver,0,0.02892198792278941,0,1
customer service,0.034970479129729656,0.012576574734604579,0.06453471607554562,115
dinner time,0,0.2115955646332157,0,1
other fee,0.02925590907204471,0,0,1
delivery driver,0.008812020819657788,0.037491143150901234,0.07690490902748971,11
customer service,0.03478074991177627,0.012508341649204835,0.06418458872480401,115
next order,0.01054461100478923,0.007732714722785953,0.08435688803831384,5
company do,0.02106193555603633,0.015545714308890715,0.07020645185345444,3
real person,0,0.026249456983529172,0,4
whole meal,0.04375505627626422,0,0,1
delivery service,0.026793630839984643,0.03528244828346329,0,9
elderly mother,0.026243143351336325,0,0,1
payment method,0,0.021502604181310916,0.08357287460498032,5
dash pas,0.019359647786863526,0.021058341125741113,0.036870385855138375,17
uber eats,0.018668350278287216,0.025546668145997025,0.04782825177384558,109
bad luck,0.05558475047725294,0,0,2
first order,0.014590997009398272,0.03784229665560539,0,5
incomplete order,0.02774106722173468,0,0,1
only solution,0.02080580046831551,0,0,1
time pass,0,0.032509063231742984,0,1
customer service,0.034313325663418534,0.012340239977779922,0.06332200142530808,115
someone elses,0,0.05699996538598577,0,1
uber eats,0.01854232666935621,0.025374211379977068,0.04750537970386888,109
driver take,0,0,0.2071234555088683,1
uber eats,0.01846746140766134,0.02527176215614787,0.04731357515059661,109
first order,0.014372353910973659,0.0372752375994658,0,5
uber eats,0.018380816860451926,0.0251531935916404,0.04709159210672889,109
arrival time,0.0017084877873926633,0.02050185344871196,0.06833951149570654,3
extra fee,0,0.0249828372548868,0.06833951149570654,6
order arrives,0,0.10592624288668463,0,1
customer service,0.033674376432039146,0.012110452083532015,0.06214288097114474,115
re order,0.009831069544422222,0.007292276838931704,0.0907483341165923,9
delivery fee,0.003638212040253063,0.009014706088671822,0.07989798982004323,23
uber eats,0.018263738040538654,0.024992977305002155,0.04679163655668175,109
missing item,0.02832818736098548,0.0023721170040391843,0.01014034747341246,20
star review,0,0.0038026303025296723,0.1014034747341246,2
different place,0.007062027690211753,0,0.1521052121011869,4
driver only,0,0,0.2021589403368407,1
next order,0.01008297160053951,0.007394179160285011,0.08066377280431608,5
other person,0.00882260015047207,0,0.1008297160053951,2
luck next,0,0.05033225517322975,0,1
be able,0.004194354606157855,0.053978775721629964,0,8
debit card,0.029815071328642077,0.006983003548024066,0,8
get food,0.031085387665262153,0.018458609499139123,0.03347657131637005,6
full refund,0.00573884079709201,0.029411559085096545,0,7
menu option,0.021720817869972955,0.013366657096771857,0,2
multiple time,0.01615107932185132,0.004095555441986368,0.054607405893151585,11
customer service,0.032884761470424226,0.01182647966383847,0.060685721143057016,115
ur food,0.014153836934746549,0.010135496499021566,0.0638679982210818,31
order direct,0,0.023069742094002577,0,1
full refund,0.00562303354194216,0.028818046902453567,0,7
last night,0.018368576250131465,0.0008746940977773949,0.11808370438078535,5
customer service,0.03239509775896342,0.011650379924422107,0.05978209301504671,115
only way,0.008593675870912965,0,0,1
delivery driver,0.008177325318267242,0.03479080228847576,0.07136574828405283,11
customer service,0.0322447673096843,0.011596315977421787,0.05950467237045824,115
contact support,0.005280121400552223,0.020719196337880393,0.08689571203305013,9
missing item,0.0270853317458853,0.002268044021868603,0.009695455336976124,20
own food,0,0.045245458271540105,0,2
exact same,0,0.010563258378276734,0,3
dash pas,0.017967609834585105,0.01954416016636704,0.03421925413050397,17
gift card,0.013371851959966308,0.00817744607831595,0.09674724932275365,14
dash pas,0.01770228251254099,0.019255551958247893,0.0337139391139614,17
delivery apps,0.00875193936786406,0.026189515543231925,0.03182523406496022,6
be hot,0,0.047737851097440324,0,1
missing item,0.026672198238667,0.002233449467514569,0.009547570219488065,20
gift card,0.013047797093481766,0.007979272990173274,0.0944026663094288,14
uber eats,0.016864086942423428,0.02307762744329972,0.04320573506467608,109
confirmation email,0,0,0.1863309865326677,1
many time,0,0.07053958775879562,0,7
support person,0.012422065737789348,0.02329137331658346,0,2
free trial,0.01652869893960191,0.03726235054936516,0,2
uber eats,0.01667919924030068,0.022824618221810058,0.0427320533822995,109
customer service,0.030726892035035154,0.011050436358254527,0.056703576922946974,115
only reason,0,0.017569802704393064,0.05266238818391485,7
timely manner,0.0021942661611641886,0.033174977290830666,0.030719726440617,6
apartment building,0,0,0.184318358643702,1
dash pas,0.01702340723683853,0.01851710943620602,0.0324210233730228,17
re order,0.008845736020322452,0.006561397578648941,0.08165294775427964,9
multiple item,0,0.04573068321938638,0,1
ur food,0.013076661162640604,0.00936413596142709,0.05900733318630501,31
customer service,0.03015850417022267,0.010846024733422673,0.05565467080586505,115
delivery fee,0.0032583538171691707,0.008073499199524088,0.0715560053218265,23
right address,0,0.02292347744529447,0,2
delivery driver,0.0076193894500234845,0.03241703877458503,0.06649648979402058,11
customer service,0.02987448335111259,0.01074388117844104,0.05513053721156063,115
uber eats,0.016205353227495334,0.022176184554078777,0.04151806146203612,109
countless time,0,0.0015084895664539792,0.12067916531631834,3
other apps,0.013026884914393471,0.0015084895785218958,0,5
be able,0.0037712239236773956,0.04853334290652636,0,8
negative rating,0.01810187479744775,0,0,1
full amount,0,0.04084844356568701,0,7
delivery guy,0.026830081092793907,0,0.08943360364264635,2
owe money,0,0.03577344145705854,0,1
promo code,0,0.02617037536759437,0.0596224024284309,3
calculate tip,0,0.07985143174713401,0,1
restaurant page,0,0,0.1788562980955636,1
dash pas,0.01657281720634287,0.018026982824683974,0.031562876134511225,17
next thing,0.0018477658378572702,0,0,1
customer service,0.029254759724973274,0.010521007466301498,0.053986895795901324,115
use grubhub,0.057301089182499786,0,0,2
order arrive,0,0.0017439461928899819,0,1
customer service,0.028761495500854287,0.01034361285996723,0.053076623261869016,115
contact customer,0,0,0.1743912995075247,2
service fee,0.006135990193693098,0.027902607921203953,0,3
pick ups,0,0.03487825990150494,0,1
credit towards,0.009146994649838838,0.011626086604769763,0,2
take responsibility,0.026024090144793975,0,0,1
regular basis,0,0.021511842151608913,0,1
only reason,0,0.0163908894775248,0.049128803485609454,7
door dash,0.0040911426285646785,0.028688504050438244,0.03070550217850591,28
ur food,0.012175603877285735,0.008718893049329369,0.05494138800384639,31
app crash,0.020527286567160928,0,0.08501029111330274,4
uber eats,0.015202193972820256,0.020803413195348883,0.03894797076378805,109
few month,0.050935381022665295,0,0,2
second time,0.008489230170444215,0,0.11318973560592287,6
uber eats,0.015199638167970929,0.020799915709102994,0.03894142280020282,109
be nice,0,0.07517684940769959,0,6
app crash,0.02049879587061287,0,0.08489230170444215,4
final straw,0.05828011392308826,0,0,2
food arrive,0.03607816573415935,0,0,2
uber eats,0.014906898442135405,0.020399316592545364,0.03819142458917972,109
loyal customer,0.005240374585511133,0.028097688691659836,0,8
eat dinner,0.04975053345752676,0,0,1
uber eats,0.014795712314038229,0.02024716414872495,0.03790656609610892,109
star rating,0,0.041318157044758726,0,1
uber eats,0.014741539188347981,0.02017303103873881,0.03776777472695924,109
small percentage,0.01235006233571567,0.009742826926286668,0,2
quality control,0.01235006233571567,0,0.08233374890477115,2
dash pas,0.015258083556919485,0.016596889158525724,0.029058970201683937,17
only thing,0.006861145742064262,0.009860855017466206,0.02744458296825705,6
app crash,0.0198809865933095,0,0.08233374890477115,4
customer service,0.027073478804918928,0.009736544593875233,0.04996154789218788,115
driver message,0,0,0.1641593716457602,1
client do,0.11437368145252139,0,0,1
customer service,0.02694675310776927,0.009690969719276427,0.04972768758805277,115
uber eats,0.014627260819324223,0.020016647023751083,0.03747499392284449,109
someone el,0.004976463451400522,0.01839169138391357,0.01630425293983753,10
credit card,0.006963274689658892,0.009962294831298592,0.05095079043699228,16
specialized team,0.0027173754899729213,0,0.10869501959891686,3
complete opposite,0,0.012857163069150869,0,2
uber eats,0.014497867095472643,0.01983957843042949,0.03714348762956871,109
company need,0,0,0.160845362558785,2
be nice,0,0.0701699982356145,0,6
first time,0.0004621388937432282,0.02572055474858162,0,16
customer service,0.025673038752142465,0.009232898678137591,0.04737716805422568,115
real person,0,0.019153774118246297,0,4
place order,0,0,0.1535043080449151,1
app crash,0.018533208622541902,0,0.07675215402245755,4
poor service,0.02103319129618449,0,0,3
uber eats,0.013664286760425552,0.01869886701913542,0.03500785756349216,109
delivery fee,0.002719686527314731,0.0067387976362580275,0.059726449164844875,23
company do,0.01526342589768258,0.011265861950294153,0.050878086325608606,3
customer service,0.02498423396945897,0.008985181030494397,0.04610604388926772,115
dash pas,0.014037176412630734,0.015268854712324042,0.026733756540835905,17
door dash,0.003596921702596589,0.025222856351565133,0.026996195733645926,28
uber eats,0.013533980310451024,0.018520549407500825,0.03467401286890302,109
uber eats,0.013433894318427819,0.018383586923608843,0.03441759288780333,109
make sure,0,0.05138558325834106,0,7
someone el,0.004580225887281074,0.016927302251919112,0.01500607049908225,10
dash pas,0.013904618736652307,0.015124665892861978,0.026481300880733385,17
fix issue,0.03517047773222402,0.002501011724836924,0,2
re open,0.005002023524704201,0.004787498391517076,0.025010117498470416,6
do anything,0.014093002721758905,0.010282433425114706,0.05002023499694083,18
be miss,0.0298375277951211,0,0,1
minute drive,0,0,0.1477593376149689,1
wrong order,0.04380008937499145,0,0,2
whole hour,0,0.020932572878040373,0,1
someone el,0.00431774007254518,0.01595722417450069,0.014146095306183179,10
be deliver,0.002680460505404822,0.011081107985128126,0.056584381224732715,10
different location,0.0029471032123649875,0,0.0707304765309159,2
door dash,0.003365712135612012,0.023601535072608835,0.025260884475327105,28
dollar coupon,0.011714735175432945,0.0707304765309159,0,2
extra fee,0,0.017047800430832986,0.046633548529062006,6
right address,0,0.017537545234665195,0,2
menu price,0,0.005246274209519475,0.069950322793593,2
ur food,0.009909936654592243,0.007096459336871947,0.0447177553015849,31
uber eats,0.012368303700747454,0.016925381485872335,0.031687553243671465,109
real person,0,0.017238877708699647,0,4
customer service,0.022570172509793464,0.008117002351878547,0.041651121487132625,115
many refund,0,0,0.1368536848862929,1
grub hub,0.008111338777422634,0.007426324959270893,0.06440173406413784,17
delivery fee,0.0024385031610441852,0.0060420857965115945,0.05355144191202766,23
most part,0,0.054456362088195105,0,2
uber eats,0.012167396938376323,0.016650451012098687,0.031172830781830228,109
push notification,0,0.032845772677802865,0,2
ur food,0.009716098764324962,0.006957652929306328,0.04384307813186445,31
make sure,0,0.04654114239655503,0,7
missing item,0.01864662832366567,0.0015614124388164618,0.00667474018016261,20
customer service,0.022016219358578473,0.007917781941432346,0.040628853270555015,115
error message,0.01292082879017536,0,0.0646041439508768,2
debit card,0.01917935523541655,0.004492006884084403,0,8
single thing,0.011536454240025631,0,0,1
other delivery,0.015181973828456046,0.0121132769907894,0,2
get food,0.019630065325398283,0.011656399919665036,0.021140070340671963,6
delivery service,0.016187635177392835,0.021316237593510902,0,9
second time,0.00634202110220159,0,0.08456028136268785,6
different place,0.004416764687116077,0,0.09513031653302384,4
food bag,0,0.021892725314000258,0,1
main reason,0,0.010524394012613113,0,1
re order,0.0060233953337536054,0.004467903119348971,0.0556005722260324,9
other time,0.011815135912352826,0.022331905259421636,0,2
love uber,0,0.0004616414897518951,0,1
extra fee,0,0.015188580851921277,0.041547730753852104,6
customer service,0.020556394618472182,0.00739277927060067,0.03793488460134322,115
entire amount,0,0,0.1246431922615563,1
uber eats,0.011158440662101607,0.015269746730275242,0.028587888133384476,109
message say,0,0.05635743035180126,0,1
dash pas,0.011393622930066682,0.0123933452178926,0.02169911758438915,17
contact support,0.0033018277131220053,0.012956371922599097,0.05433865026516004,9
credit card,0.005221604671370598,0.007470503110545556,0.03820686346769066,16
full time,0,0.02954664106130378,0,2
only thing,0.004678564509059496,0.006724044066118096,0.018714258036237982,6
extra fee,0,0.013682721829074358,0.037428516072475965,6
go get,0,0.002264091023164785,0.07485703214495193,3
be complete,0,0.06737132893045673,0,1
credit card,0.004708881555067771,0.006736954732938585,0.034455230907547214,16
first time,0.0003273246936216986,0.01821740783310335,0,16
grub hub,0.006469030798438203,0.005922712168606864,0.05136227354889421,17
live activity,0,0.022542128518117696,0,1
ur food,0.007802474596783232,0.0055873156038177335,0.03520801009400006,31
customer service,0.018000375165973616,0.006473547665331561,0.033217992132165274,115
delivery driver,0.004545249835412026,0.019337972041089693,0.039667634956081416,11
menu price,0,0.004090724854845896,0.05454299806461195,2
door dash,0.0025954304212624226,0.018200053851249027,0.01947964216593284,28
customer service,0.01799067195804711,0.006470058061451659,0.03320008577845945,115
only thing,0.0045452498387176625,0.006532443904080639,0.01818099935487065,6
inflated price,0.005294578302747615,0,0,2
only problem,0,0.011163996561025532,0.05445851980988065,2
free trial,0.009662605448804137,0.021783407923952263,0,2
uber eats,0.009750587269447887,0.013343172454337644,0.02498097238985351,109
grub hub,0.006455529551315237,0.005910351120542929,0.05125507746812297,17
many time,0,0.04123287928462392,0,7
ice cream,0,0.001682253372496727,0.06729013489986907,3
be deliver,0.0019125618599885683,0.00790659084737011,0.04037408093992144,10
delivery time,0.012336524726035152,0.0030097458359991734,0.033645067449934535,6
delivery option,0.011535451668281783,0,0,1
delivery fee,0.0017984960375391596,0.00445628594504038,0.03949638352818402,23
full refund,0.0028838629242801035,0.014779797486935527,0,7
arrival time,0.0008411266862483635,0.01009352023498036,0.033645067449934535,3
past couple,0.032803940763686174,0,0,1
priority delivery,0.013878590323097996,0.005046760117490181,0.0252338005874509,4
